frame,x,y
299900,531,229
299950,531,228
300000,531,228
300050,531,228
300100,531,229
300150,531,229
300200,531,229
300250,530,228
300300,518,229
300350,518,229
300400,518,229
300450,518,229
300500,518,229
300550,518,229
300600,518,229
300650,518,229
300700,518,229
300750,518,229
300800,518,229
300850,518,229
300900,518,229
300950,518,229
301000,518,229
301050,518,229
301100,518,229
301150,518,229
301200,518,229
301250,518,229
301300,518,229
301350,518,229
301400,518,229
301450,518,229
301500,518,229
301550,518,229
301600,518,229
301650,518,229
301700,518,229
301750,518,229
301800,518,229
301850,518,229
301900,518,229
301950,518,229
302000,518,229
302050,518,229
302100,518,229
302150,518,229
302200,518,229
302250,518,229
302300,518,229
302350,518,229
302400,518,229
302450,518,229
302500,518,229
302550,518,229
302600,518,229
302650,518,229
302700,518,230
302750,518,230
302800,518,230
302850,518,229
302900,518,229
302950,518,229
303000,518,229
303050,518,229
303100,518,229
303150,518,229
303200,518,229
303250,518,229
303300,518,228
303350,518,228
303400,518,228
303450,518,228
303500,518,228
303550,518,228
303600,518,228
303650,518,228
303700,518,228
303750,518,228
303800,518,228
303850,518,229
303900,518,229
303950,518,229
304000,518,229
304050,518,229
304100,518,229
304150,518,229
304200,518,229
304250,518,230
304300,518,230
304350,518,229
304400,518,229
304450,518,230
304500,518,229
304550,518,229
304600,518,229
304650,518,229
304700,518,229
304750,518,229
304800,518,228
304850,518,228
304900,518,228
304950,518,229
305000,518,229
305050,518,229
305100,518,228
305150,518,228
305200,518,228
305250,518,228
305300,518,228
305350,518,228
305400,518,228
305450,518,228
305500,518,228
305550,518,228
305600,519,229
305650,519,229
305700,518,229
305750,518,229
305800,518,229
305850,518,229
305900,518,229
305950,518,229
306000,518,229
306050,518,229
306100,518,229
306150,518,229
306200,518,229
306250,518,229
306300,518,229
306350,518,229
306400,518,229
306450,518,229
306500,518,229
306550,518,229
306600,518,229
306650,518,229
306700,518,229
306750,518,229
306800,518,229
306850,518,229
306900,518,229
306950,518,228
307000,518,228
307050,518,228
307100,518,229
307150,519,229
307200,519,229
307250,519,229
307300,518,228
307350,518,228
307400,518,228
307450,518,228
307500,519,229
307550,519,229
307600,519,229
307650,519,229
307700,519,229
307750,519,229
307800,519,229
307850,518,229
307900,518,229
307950,518,229
308000,518,229
308050,518,229
308100,518,229
308150,518,229
308200,518,229
308250,518,229
308300,518,229
308350,518,229
308400,519,229
308450,519,229
308500,518,229
308550,518,229
308600,518,229
308650,518,229
308700,520,229
308750,520,229
308800,518,229
308850,518,229
308900,518,229
308950,519,229
309000,519,229
309050,519,229
309100,518,229
309150,518,229
309200,518,229
309250,519,229
309300,520,229
309350,520,229
309400,520,229
309450,520,229
309500,520,229
309550,520,229
309600,520,229
309650,520,229
309700,519,229
309750,519,229
309800,519,229
309850,520,229
309900,520,229
309950,520,229
310000,520,229
310050,519,229
310100,519,229
310150,519,229
310200,519,229
310250,519,229
310300,519,229
310350,519,229
310400,520,229
310450,520,229
310500,519,229
310550,519,229
310600,519,229
310650,519,229
310700,519,229
310750,519,229
310800,519,229
310850,519,229
310900,519,229
310950,519,229
311000,519,229
311050,519,229
311100,520,229
311150,520,230
311200,520,230
311250,519,230
311300,519,230
311350,519,230
311400,520,230
311450,520,230
311500,520,230
311550,520,230
311600,520,230
311650,520,230
311700,520,230
311750,520,230
311800,520,230
311850,520,230
311900,520,230
311950,520,230
312000,520,230
312050,520,230
312100,520,230
312150,520,230
312200,520,230
312250,520,230
312300,520,229
312350,520,230
312400,520,230
312450,520,230
312500,520,230
312550,520,230
312600,520,230
312650,520,230
312700,520,229
312750,520,229
312800,520,230
312850,520,230
312900,520,230
312950,520,230
313000,520,228
313050,520,228
313100,520,228
313150,520,230
313200,520,230
313250,520,228
313300,520,228
313350,520,228
313400,520,228
313450,521,229
313500,520,230
313550,520,230
313600,520,230
313650,520,230
313700,520,230
313750,520,230
313800,520,230
313850,520,230
313900,520,230
313950,520,230
314000,520,230
314050,520,230
314100,521,229
314150,521,229
314200,521,229
314250,521,229
314300,521,229
314350,521,229
314400,521,229
314450,521,229
314500,521,229
314550,521,229
314600,521,229
314650,521,229
314700,521,229
314750,521,229
314800,521,229
314850,521,229
314900,521,229
314950,521,229
315000,521,229
315050,521,229
315100,521,229
315150,521,229
315200,521,229
315250,521,229
315300,521,229
315350,521,229
315400,521,229
315450,521,229
315500,521,229
315550,521,229
315600,521,229
315650,520,228
315700,520,228
315750,520,228
315800,521,229
315850,521,229
315900,521,229
315950,521,229
316000,521,229
316050,521,229
316100,521,229
316150,521,229
316200,521,229
316250,521,229
316300,521,229
316350,521,229
316400,521,229
316450,521,229
316500,521,229
316550,521,229
316600,520,229
316650,520,229
316700,521,229
316750,521,229
316800,521,229
316850,521,229
316900,521,229
316950,520,229
317000,520,229
317050,520,229
317100,521,229
317150,521,229
317200,521,229
317250,521,229
317300,521,229
317350,521,229
317400,521,229
317450,521,229
317500,521,229
317550,521,229
317600,521,229
317650,521,230
317700,521,228
317750,521,228
317800,521,229
317850,521,229
317900,521,229
317950,521,229
318000,521,229
318050,521,229
318100,521,229
318150,521,229
318200,521,229
318250,521,229
318300,521,229
318350,521,229
318400,521,230
318450,521,230
318500,521,230
318550,521,228
318600,521,228
318650,521,228
318700,521,228
318750,521,228
318800,521,228
318850,521,228
318900,521,229
318950,521,229
319000,522,229
319050,522,229
319100,522,229
319150,522,229
319200,522,229
319250,522,229
319300,522,229
319350,522,229
319400,522,229
319450,522,229
319500,521,229
319550,521,229
319600,521,229
319650,521,229
319700,521,229
319750,521,229
319800,521,229
319850,521,229
319900,521,229
319950,521,229
320000,522,229
320050,521,229
320100,522,229
320150,522,229
320200,522,229
320250,522,229
320300,522,229
320350,522,229
320400,522,229
320450,522,229
320500,522,229
320550,522,229
320600,522,229
320650,522,229
320700,522,229
320750,522,229
320800,522,229
320850,522,229
320900,522,229
320950,522,229
321000,522,229
321050,522,229
321100,522,229
321150,522,229
321200,522,229
321250,522,229
321300,522,229
321350,522,229
321400,522,229
321450,522,229
321500,522,229
321550,522,229
321600,522,229
321650,522,229
321700,522,229
321750,522,229
321800,522,229
321850,522,229
321900,522,229
321950,522,229
322000,522,229
322050,522,229
322100,522,229
322150,522,229
322200,522,229
322250,522,229
322300,522,229
322350,522,229
322400,522,229
322450,522,229
322500,522,229
322550,522,229
322600,522,229
322650,522,229
322700,522,229
322750,522,229
322800,522,229
322850,522,229
322900,522,229
322950,522,229
323000,522,229
323050,522,229
323100,523,229
323150,523,229
323200,523,229
323250,523,229
323300,523,229
323350,523,229
323400,523,229
323450,523,229
323500,523,229
323550,522,229
323600,522,229
323650,523,229
323700,522,229
323750,522,229
323800,522,229
323850,522,229
323900,522,229
323950,522,229
324000,522,229
324050,522,229
324100,523,229
324150,522,229
324200,522,229
324250,522,229
324300,522,229
324350,523,229
324400,523,229
324450,523,229
324500,522,229
324550,522,229
324600,522,229
324650,522,229
324700,522,229
324750,523,229
324800,523,229
324850,523,229
324900,523,229
324950,523,229
325000,523,229
325050,523,229
325100,522,228
325150,522,228
325200,522,229
325250,522,229
325300,522,229
325350,522,229
325400,522,229
325450,522,229
325500,522,229
325550,522,229
325600,522,229
325650,522,229
325700,522,229
325750,522,229
325800,522,229
325850,522,229
325900,522,229
325950,522,229
326000,522,229
326050,522,229
326100,523,229
326150,523,229
326200,523,229
326250,523,229
326300,522,229
326350,522,229
326400,522,229
326450,522,229
326500,522,229
326550,522,229
326600,522,229
326650,522,229
326700,523,229
326750,523,229
326800,523,229
326850,522,230
326900,522,230
326950,523,229
327000,523,229
327050,523,229
327100,522,230
327150,522,230
327200,522,230
327250,522,230
327300,522,230
327350,522,230
327400,523,228
327450,523,228
327500,523,228
327550,522,229
327600,523,229
327650,523,229
327700,523,229
327750,523,229
327800,523,229
327850,523,229
327900,523,230
327950,523,230
328000,523,230
328050,523,230
328100,523,230
328150,523,230
328200,523,230
328250,523,230
328300,523,229
328350,523,229
328400,524,229
328450,524,229
328500,523,229
328550,523,229
328600,523,229
328650,523,229
328700,524,229
328750,524,229
328800,524,229
328850,524,229
328900,524,229
328950,524,229
329000,524,229
329050,524,229
329100,524,229
329150,524,229
329200,524,229
329250,524,229
329300,524,229
329350,524,229
329400,524,229
329450,524,229
329500,524,229
329550,524,229
329600,524,229
329650,524,229
329700,524,229
329750,524,229
329800,524,229
329850,524,229
329900,524,229
329950,524,229
330000,523,228
330050,523,228
330100,524,229
330150,524,229
330200,524,229
330250,524,229
330300,524,229
330350,524,229
330400,524,229
330450,524,229
330500,524,228
330550,524,229
330600,524,229
330650,524,229
330700,524,229
330750,524,229
330800,524,229
330850,524,229
330900,524,229
330950,524,229
331000,524,229
331050,524,229
331100,524,229
331150,524,229
331200,524,229
331250,524,229
331300,524,229
331350,524,229
331400,524,229
331450,524,229
331500,524,229
331550,524,229
331600,524,229
331650,524,229
331700,524,229
331750,524,229
331800,524,229
331850,524,229
331900,524,229
331950,524,229
332000,524,229
332050,524,229
332100,524,229
332150,524,229
332200,524,228
332250,524,228
332300,524,229
332350,524,229
332400,524,229
332450,524,229
332500,524,229
332550,524,229
332600,524,229
332650,524,229
332700,524,229
332750,524,229
332800,524,229
332850,524,229
332900,524,229
332950,524,229
333000,524,229
333050,524,229
333100,524,229
333150,524,229
333200,524,229
333250,524,229
333300,524,228
333350,524,228
333400,524,228
333450,524,228
333500,524,228
333550,524,228
333600,524,228
333650,524,228
333700,524,228
333750,524,228
333800,524,228
333850,524,228
333900,524,229
333950,524,229
334000,524,229
334050,524,229
334100,524,229
334150,524,229
334200,524,229
334250,524,229
334300,524,229
334350,524,229
334400,524,229
334450,524,229
334500,525,229
334550,525,229
334600,525,229
334650,525,229
334700,525,229
334750,525,229
334800,525,229
334850,524,229
334900,524,229
334950,524,229
335000,524,230
335050,524,230
335100,524,229
335150,524,229
335200,524,229
335250,524,229
335300,524,229
335350,524,229
335400,524,229
335450,524,229
335500,524,229
335550,524,229
335600,524,230
335650,524,228
335700,525,229
335750,525,229
335800,525,229
335850,524,230
335900,524,230
335950,524,230
336000,524,230
336050,524,230
336100,524,230
336150,525,229
336200,525,229
336250,524,230
336300,525,229
336350,525,229
336400,525,229
336450,525,229
336500,525,229
336550,525,229
336600,525,229
336650,524,230
336700,525,229
336750,525,229
336800,525,229
336850,525,229
336900,525,229
336950,525,229
337000,525,229
337050,525,229
337100,525,229
337150,525,229
337200,525,229
337250,525,229
337300,525,229
337350,525,229
337400,525,229
337450,525,229
337500,524,230
337550,524,230
337600,524,230
337650,524,230
337700,524,230
337750,524,230
337800,639,222
337850,639,222
337900,639,222
337950,639,222
338000,639,222
338050,639,222
338100,639,222
338150,639,222
338200,639,222
338250,639,222
338300,639,222
338350,639,222
338400,639,222
338450,639,222
338500,639,222
338550,639,222
338600,639,222
338650,639,222
338700,639,222
338750,639,222
338800,639,222
338850,639,222
338900,639,222
338950,639,222
339000,639,222
339050,639,222
339100,639,222
339150,639,222
339200,639,222
339250,639,222
339300,639,222
339350,639,222
339400,639,222
339450,639,222
339500,639,222
339550,639,222
339600,639,222
339650,639,222
339700,639,222
339750,639,222
339800,639,222
339850,639,222
339900,639,222
339950,639,222
340000,639,222
340050,639,222
340100,639,222
340150,639,222
340200,639,222
340250,639,222
340300,639,222
340350,639,223
340400,639,223
340450,639,223
340500,639,223
340550,639,223
340600,639,223
340650,639,223
340700,639,223
340750,639,223
340800,639,223
340850,515,229
340900,515,229
340950,514,229
341000,514,229
341050,514,229
341100,515,229
341150,515,229
341200,515,229
341250,515,229
341300,515,229
341350,515,229
341400,515,229
341450,515,229
341500,515,229
341550,515,229
341600,515,229
341650,515,229
341700,515,229
341750,515,229
341800,515,229
341850,515,229
341900,515,229
341950,515,229
342000,515,229
342050,515,229
342100,515,229
342150,515,229
342200,515,229
342250,515,229
342300,515,229
342350,515,229
342400,515,229
342450,515,229
342500,515,229
342550,515,229
342600,515,229
342650,515,229
342700,515,229
342750,515,229
342800,515,229
342850,515,229
342900,515,229
342950,515,229
343000,515,229
343050,516,229
343100,516,229
343150,516,229
343200,516,230
343250,516,229
343300,516,229
343350,516,229
343400,516,229
343450,516,229
343500,516,229
343550,516,229
343600,516,229
343650,516,229
343700,516,229
343750,516,229
343800,516,229
343850,516,229
343900,516,229
343950,516,229
344000,516,229
344050,516,229
344100,516,229
344150,516,229
344200,516,229
344250,516,229
344300,516,229
344350,516,229
344400,516,229
344450,516,229
344500,516,229
344550,516,229
344600,516,229
344650,516,229
344700,516,229
344750,516,229
344800,516,229
344850,516,229
344900,516,229
344950,516,229
345000,516,229
345050,516,229
345100,516,229
345150,516,229
345200,516,229
345250,516,229
345300,516,229
345350,516,229
345400,516,229
345450,516,229
345500,516,229
345550,516,229
345600,516,229
345650,516,229
345700,516,229
345750,516,229
345800,516,229
345850,516,229
345900,516,229
345950,516,229
346000,516,229
346050,516,229
346100,516,229
346150,516,229
346200,516,229
346250,516,229
346300,516,229
346350,516,229
346400,516,229
346450,516,229
346500,516,229
346550,516,229
346600,516,229
346650,516,229
346700,516,229
346750,516,229
346800,516,229
346850,516,229
346900,516,229
346950,516,229
347000,516,229
347050,516,229
347100,516,229
347150,516,229
347200,516,229
347250,516,229
347300,516,230
347350,516,230
347400,516,230
347450,516,230
347500,516,230
347550,516,230
347600,516,230
347650,516,229
347700,516,229
347750,517,229
347800,517,229
347850,517,229
347900,517,229
347950,516,229
348000,516,229
348050,516,229
348100,516,229
348150,516,230
348200,516,230
348250,516,230
348300,516,230
348350,516,230
348400,516,230
348450,516,230
348500,516,230
348550,516,230
348600,516,230
348650,516,230
348700,516,230
348750,516,229
348800,516,229
348850,516,229
348900,516,229
348950,516,229
349000,516,229
349050,516,229
349100,516,229
349150,516,229
349200,516,229
349250,516,229
349300,516,229
349350,517,229
349400,517,229
349450,517,229
349500,517,229
349550,517,229
349600,517,229
349650,517,229
349700,517,229
349750,517,229
349800,517,229
349850,516,230
349900,516,230
349950,517,229
350000,517,229
350050,517,229
350100,517,229
350150,517,229
350200,517,229
350250,517,229
350300,517,229
350350,517,229
350400,517,229
350450,517,229
350500,516,229
350550,517,229
350600,517,229
350650,517,229
350700,517,229
350750,517,229
350800,517,229
350850,517,229
350900,517,229
350950,517,229
351000,517,229
351050,517,229
351100,517,229
351150,517,229
351200,517,229
351250,517,229
351300,517,229
351350,517,229
351400,517,229
351450,517,229
351500,517,229
351550,517,229
351600,516,229
351650,516,229
351700,516,229
351750,516,230
351800,516,230
351850,516,230
351900,516,229
351950,516,229
352000,516,229
352050,516,229
352100,516,229
352150,517,229
352200,517,229
352250,516,229
352300,516,229
352350,516,229
352400,516,229
352450,516,229
352500,516,229
352550,516,229
352600,516,229
352650,516,229
352700,516,229
352750,516,229
352800,516,229
352850,517,229
352900,517,229
352950,518,229
353000,518,229
353050,518,229
353100,518,229
353150,518,229
353200,518,229
353250,518,229
353300,518,229
353350,518,229
353400,518,229
353450,518,229
353500,518,229
353550,518,229
353600,518,229
353650,518,229
353700,518,229
353750,518,229
353800,518,229
353850,518,229
353900,518,229
353950,518,229
354000,518,229
354050,518,229
354100,518,229
354150,518,229
354200,518,229
354250,518,229
354300,518,229
354350,518,229
354400,518,229
354450,518,229
354500,518,229
354550,518,229
354600,518,229
354650,518,229
354700,518,229
354750,518,229
354800,518,229
354850,518,229
354900,518,229
354950,518,229
355000,518,229
355050,518,229
355100,518,229
355150,518,229
355200,518,229
355250,518,229
355300,518,229
355350,518,229
355400,518,229
355450,518,229
355500,518,229
355550,518,229
355600,518,229
355650,518,229
355700,518,229
355750,518,229
355800,518,229
355850,518,229
355900,518,229
355950,518,229
356000,518,229
356050,518,229
356100,518,229
356150,518,229
356200,518,229
356250,518,229
356300,518,229
356350,518,229
356400,518,229
356450,518,229
356500,518,229
356550,518,229
356600,518,229
356650,518,229
356700,518,229
356750,518,229
356800,518,229
356850,518,229
356900,518,229
356950,518,229
357000,518,229
357050,518,229
357100,518,229
357150,518,229
357200,518,229
357250,518,229
357300,518,229
357350,518,229
357400,518,229
357450,518,229
357500,518,229
357550,518,229
357600,518,229
357650,518,229
357700,518,229
357750,518,229
357800,518,229
357850,518,229
357900,518,229
357950,518,229
358000,518,229
358050,518,229
358100,518,229
358150,518,229
358200,518,229
358250,518,229
358300,518,229
358350,518,229
358400,518,229
358450,518,229
358500,518,229
358550,518,229
358600,518,229
358650,518,229
358700,518,229
358750,518,229
358800,518,229
358850,518,229
358900,518,229
358950,518,229
359000,518,229
359050,518,229
359100,518,229
359150,518,229
359200,518,229
359250,518,229
359300,518,229
359350,518,229
359400,518,229
359450,518,229
359500,518,229
359550,518,229
359600,518,229
359650,518,229
359700,518,229
359750,518,229
359800,518,229
359850,518,229
359900,518,229
359950,518,229
360000,518,229
360050,518,229
360100,518,229
360150,518,229
360200,518,229
360250,518,229
360300,518,229
360350,518,229
360400,518,229
360450,518,229
360500,518,229
360550,518,229
360600,518,229
360650,518,229
360700,518,229
360750,518,229
360800,518,229
360850,518,229
360900,518,229
360950,518,229
361000,518,229
361050,518,229
361100,518,229
361150,518,229
361200,518,229
361250,518,229
361300,518,229
361350,518,229
361400,518,229
361450,518,229
361500,518,229
361550,518,229
361600,518,229
361650,518,229
361700,518,229
361750,518,229
361800,518,229
361850,518,229
361900,518,229
361950,518,229
362000,518,229
362050,518,229
362100,518,229
362150,518,229
362200,518,229
362250,518,229
362300,518,229
362350,518,229
362400,518,229
362450,518,229
362500,518,229
362550,518,229
362600,518,229
362650,519,229
362700,519,229
362750,519,229
362800,518,229
362850,518,229
362900,518,229
362950,518,229
363000,518,229
363050,518,229
363100,518,229
363150,518,229
363200,518,229
363250,518,229
363300,518,229
363350,518,229
363400,518,229
363450,518,229
363500,518,229
363550,518,229
363600,518,229
363650,518,229
363700,518,229
363750,518,229
363800,518,229
363850,518,229
363900,518,229
363950,518,228
364000,518,228
364050,518,228
364100,518,228
364150,518,228
364200,518,228
364250,518,228
364300,518,228
364350,518,229
364400,518,229
364450,518,229
364500,518,229
364550,519,229
364600,519,229
364650,519,229
364700,519,229
364750,519,229
364800,519,229
364850,519,229
364900,519,229
364950,518,228
365000,518,228
365050,519,229
365100,518,228
365150,519,229
365200,519,229
365250,518,228
365300,518,228
365350,518,228
365400,518,228
365450,518,228
365500,519,229
365550,519,229
365600,519,229
365650,519,229
365700,519,229
365750,518,229
365800,518,229
365850,518,229
365900,518,229
365950,518,229
366000,518,229
366050,519,229
366100,519,229
366150,519,230
366200,519,230
366250,518,230
366300,518,229
366350,518,229
366400,518,229
366450,519,229
366500,519,229
366550,519,229
366600,519,229
366650,519,229
366700,519,229
366750,519,229
366800,520,229
366850,520,229
366900,520,229
366950,520,229
367000,520,229
367050,520,229
367100,520,229
367150,519,229
367200,519,229
367250,519,229
367300,519,229
367350,520,229
367400,519,229
367450,519,229
367500,519,229
367550,519,229
367600,518,229
367650,518,229
367700,518,229
367750,518,229
367800,518,229
367850,518,229
367900,518,229
367950,519,229
368000,519,229
368050,520,229
368100,520,229
368150,520,229
368200,519,229
368250,519,229
368300,519,229
368350,519,229
368400,519,229
368450,519,229
368500,520,229
368550,520,229
368600,520,229
368650,520,229
368700,520,229
368750,520,229
368800,520,229
368850,520,229
368900,520,229
368950,520,229
369000,520,229
369050,519,229
369100,520,229
369150,520,229
369200,520,229
369250,520,229
369300,520,229
369350,520,229
369400,520,229
369450,520,229
369500,520,229
369550,520,229
369600,520,229
369650,520,229
369700,520,229
369750,520,229
369800,520,229
369850,520,229
369900,520,229
369950,520,229
370000,520,229
370050,520,229
370100,520,229
370150,520,229
370200,520,229
370250,520,229
370300,520,229
370350,520,229
370400,520,229
370450,520,229
370500,520,229
370550,520,229
370600,520,229
370650,520,229
370700,520,229
370750,520,229
370800,520,229
370850,520,229
370900,520,229
370950,520,229
371000,520,229
371050,520,229
371100,520,230
371150,520,230
371200,520,230
371250,520,230
371300,520,230
371350,520,230
371400,520,230
371450,520,229
371500,520,229
371550,520,229
371600,520,230
371650,520,230
371700,520,230
371750,520,230
371800,520,230
371850,520,230
371900,520,230
371950,520,229
372000,520,229
372050,520,229
372100,520,229
372150,520,229
372200,520,229
372250,520,229
372300,520,229
372350,520,228
372400,520,228
372450,520,228
372500,520,228
372550,520,228
372600,520,228
372650,520,228
372700,520,228
372750,520,230
372800,520,230
372850,520,230
372900,520,230
372950,520,230
373000,520,230
373050,520,230
373100,520,230
373150,520,230
373200,520,230
373250,520,230
373300,520,230
373350,520,230
373400,520,230
373450,520,230
373500,520,228
373550,520,228
373600,520,228
373650,520,228
373700,520,228
373750,520,228
373800,520,228
373850,520,230
373900,520,230
373950,520,229
374000,520,229
374050,520,229
374100,520,229
374150,520,229
374200,520,229
374250,520,229
374300,520,229
374350,520,229
374400,520,229
374450,520,229
374500,520,229
374550,521,229
374600,520,229
374650,520,229
374700,520,229
374750,520,229
374800,520,229
374850,521,229
374900,521,229
374950,521,229
375000,521,229
375050,521,229
375100,521,229
375150,521,229
375200,521,229
375250,521,229
375300,521,229
375350,512,231
375400,512,231
375450,512,231
375500,512,231
375550,512,231
375600,512,231
375650,513,229
375700,513,229
375750,513,229
375800,513,229
375850,513,229
375900,513,229
375950,513,229
376000,513,229
376050,512,229
376100,512,229
376150,512,229
376200,513,229
376250,512,229
376300,513,229
376350,513,229
376400,513,229
376450,513,229
376500,513,229
376550,513,229
376600,513,229
376650,513,229
376700,513,229
376750,513,229
376800,513,229
376850,513,229
376900,513,229
376950,513,229
377000,513,229
377050,513,229
377100,513,229
377150,513,229
377200,513,229
377250,513,229
377300,513,229
377350,513,229
377400,513,229
377450,513,229
377500,513,229
377550,513,229
377600,513,229
377650,513,229
377700,513,229
377750,513,229
377800,513,229
377850,513,229
377900,513,229
377950,513,229
378000,513,229
378050,512,229
378100,512,229
378150,512,229
378200,512,229
378250,512,229
378300,512,229
378350,512,229
378400,512,229
378450,512,229
378500,512,229
378550,512,229
378600,512,229
378650,512,229
378700,512,229
378750,512,229
378800,512,229
378850,512,229
378900,512,229
378950,512,229
379000,512,229
379050,512,229
379100,512,229
379150,512,229
379200,512,229
379250,512,229
379300,512,229
379350,512,229
379400,512,229
379450,512,229
379500,512,229
379550,512,229
379600,512,229
379650,512,229
379700,512,229
379750,512,229
379800,512,229
379850,513,229
379900,513,229
379950,513,229
380000,513,229
380050,513,229
380100,513,229
380150,513,229
380200,513,229
380250,513,229
380300,513,229
380350,513,229
380400,513,229
380450,637,222
380500,637,222
380550,637,222
380600,637,222
380650,637,222
380700,637,222
380750,637,222
380800,637,222
380850,637,222
380900,637,222
380950,637,222
381000,637,222
381050,637,222
381100,637,222
381150,637,222
381200,637,222
381250,637,222
381300,637,222
381350,637,222
381400,637,222
381450,637,222
381500,637,222
381550,637,222
381600,637,222
381650,637,222
381700,637,222
381750,637,222
381800,637,222
381850,637,222
381900,637,222
381950,637,222
382000,637,222
382050,637,222
382100,637,222
382150,637,222
382200,637,222
382250,637,222
382300,637,222
382350,637,222
382400,637,222
382450,637,222
382500,637,222
382550,637,222
382600,637,222
382650,637,222
382700,637,222
382750,637,222
382800,637,222
382850,637,222
382900,637,222
382950,637,222
383000,637,222
383050,637,222
383100,637,222
383150,637,222
383200,637,222
383250,637,222
383300,637,222
383350,637,222
383400,637,222
383450,637,222
383500,637,222
383550,637,222
383600,637,222
383650,637,222
383700,637,222
383750,637,222
383800,637,222
383850,637,222
383900,637,222
383950,637,222
384000,637,222
384050,637,222
384100,637,222
384150,637,222
384200,637,222
384250,637,222
384300,637,222
384350,637,222
384400,637,222
384450,637,222
384500,637,222
384550,637,222
384600,637,222
384650,637,222
384700,637,222
384750,637,222
384800,637,222
384850,637,222
384900,637,222
384950,637,222
385000,637,222
385050,637,222
385100,637,222
385150,637,222
385200,637,222
385250,637,222
385300,637,222
385350,637,222
385400,637,222
385450,637,222
385500,637,222
385550,637,222
385600,637,222
385650,637,222
385700,637,222
385750,637,222
385800,637,222
385850,637,222
385900,637,222
385950,637,222
386000,637,222
386050,637,222
386100,637,222
386150,637,222
386200,637,222
386250,637,222
386300,637,222
386350,637,222
386400,637,222
386450,638,222
386500,638,222
386550,638,222
386600,638,222
386650,637,223
386700,637,223
386750,637,223
386800,637,223
386850,638,222
386900,637,223
386950,637,223
387000,638,222
387050,637,223
387100,637,223
387150,638,222
387200,638,222
387250,638,222
387300,638,222
387350,638,222
387400,638,222
387450,638,222
387500,638,222
387550,638,222
387600,638,222
387650,638,222
387700,638,222
387750,638,222
387800,638,222
387850,638,222
387900,638,222
387950,638,222
388000,638,222
388050,638,222
388100,638,222
388150,638,222
388200,638,222
388250,638,222
388300,638,222
388350,638,222
388400,638,222
388450,638,222
388500,638,222
388550,638,222
388600,638,222
388650,638,222
388700,638,222
388750,638,222
388800,638,222
388850,638,222
388900,638,222
388950,638,222
389000,638,222
389050,638,222
389100,638,222
389150,638,222
389200,638,222
389250,638,222
389300,638,222
389350,638,222
389400,638,222
389450,638,222
389500,638,222
389550,638,222
389600,638,222
389650,638,222
389700,638,222
389750,638,222
389800,638,222
389850,638,222
389900,638,222
389950,638,222
390000,638,222
390050,638,222
390100,638,222
390150,638,222
390200,638,222
390250,638,222
390300,638,222
390350,638,222
390400,638,222
390450,638,222
390500,638,222
390550,638,222
390600,638,222
390650,639,222
390700,639,222
390750,639,222
390800,639,222
390850,639,222
390900,639,222
390950,639,222
391000,639,222
391050,639,222
391100,639,222
391150,639,222
391200,639,222
391250,639,222
391300,639,222
391350,639,222
391400,639,222
391450,639,222
391500,639,222
391550,639,222
391600,639,222
391650,639,222
391700,639,222
391750,639,222
391800,639,222
391850,639,222
391900,639,222
391950,639,222
392000,639,222
392050,639,222
392100,639,222
392150,639,222
392200,639,222
392250,639,222
392300,639,222
392350,639,222
392400,639,222
392450,639,222
392500,639,222
392550,639,222
392600,639,222
392650,639,222
392700,639,222
392750,639,222
392800,639,222
392850,639,222
392900,639,222
392950,639,222
393000,639,222
393050,639,222
393100,639,222
393150,639,222
393200,639,222
393250,639,222
393300,639,222
393350,639,222
393400,639,222
393450,639,222
393500,639,222
393550,639,222
393600,639,222
393650,639,222
393700,639,222
393750,639,222
393800,639,222
393850,639,222
393900,639,222
393950,639,222
394000,639,222
394050,639,222
394100,639,222
394150,639,222
394200,639,222
394250,639,222
394300,639,222
394350,639,222
394400,639,222
394450,639,222
394500,639,222
394550,639,222
394600,639,222
394650,639,222
394700,639,222
394750,639,222
394800,639,222
394850,639,222
394900,639,222
394950,639,222
395000,639,222
395050,639,223
395100,639,223
395150,639,223
395200,639,223
395250,639,223
395300,639,223
395350,639,223
395400,639,223
395450,639,223
395500,639,223
395550,639,223
395600,639,223
395650,639,223
395700,639,223
395750,639,223
395800,639,223
395850,639,223
395900,639,223
395950,639,223
396000,639,223
396050,515,229
396100,515,229
396150,639,223
396200,515,229
396250,515,229
396300,515,229
396350,515,229
396400,515,229
396450,515,229
396500,515,229
396550,515,229
396600,515,229
396650,515,229
396700,515,229
396750,515,229
396800,515,229
396850,515,229
396900,515,229
396950,515,229
397000,515,229
397050,515,229
397100,515,229
397150,515,229
397200,515,229
397250,515,229
397300,515,229
397350,515,229
397400,515,229
397450,515,229
397500,515,229
397550,515,229
397600,515,229
397650,515,229
397700,515,229
397750,515,229
397800,515,229
397850,515,229
397900,515,229
397950,515,229
398000,515,229
398050,515,229
398100,515,229
398150,515,229
398200,515,229
398250,515,229
398300,515,230
398350,515,230
398400,515,230
398450,516,229
398500,516,229
398550,516,229
398600,516,229
398650,516,229
398700,516,229
398750,516,229
398800,516,229
398850,516,229
398900,516,229
398950,516,229
399000,515,230
399050,516,229
399100,516,229
399150,516,229
399200,516,229
399250,516,229
399300,516,229
399350,516,229
399400,516,229
399450,516,229
399500,516,229
399550,516,229
399600,516,229
399650,516,229
399700,516,229
399750,516,229
399800,516,229
